Date,Price
2011-07-07,103.96298217773438
2011-07-08,103.22561645507812
2011-07-11,101.3592758178711
2011-07-12,100.9214859008789
2011-07-13,101.25943756103516
2011-07-14,100.56050109863281
2011-07-15,101.14422607421875
2011-07-18,100.31471252441406
2011-07-19,101.94298553466797
2011-07-20,101.88156127929688
2011-07-21,103.29476928710938
2011-07-22,103.3638687133789
2011-07-25,102.7878189086914
2011-07-26,102.40380096435547
2011-07-27,100.30705261230469
2011-07-28,100.01516723632812
2011-07-29,99.33163452148438
2011-08-01,98.90922546386719
2011-08-02,96.38231658935547
2011-08-03,96.90460205078125
2011-08-04,92.36543273925781
2011-08-05,92.22718811035156
2011-08-08,86.22103881835938
2011-08-09,90.23028564453125
2011-08-10,86.2441177368164
2011-08-11,90.11506652832031
2011-08-12,90.7218017578125
2011-08-15,92.64193725585938
2011-08-16,91.85086059570312
2011-08-17,91.91228485107422
2011-08-18,87.94918060302734
2011-08-19,86.51290893554688
2011-08-22,86.58203125
2011-08-23,89.4314956665039
2011-08-24,90.69107818603516
2011-08-25,89.30859375
2011-08-26,90.60657501220703
2011-08-29,93.2103042602539
2011-08-30,93.45606994628906
2011-08-31,93.87080383300781
2011-09-01,92.88770294189453
2011-09-02,90.514404296875
2011-09-06,89.85391998291016
2011-09-07,92.38847351074219
2011-09-08,91.42842864990234
2011-09-09,89.0320816040039
2011-09-12,89.608154296875
2011-09-13,90.42993927001953
2011-09-14,91.68186950683594
2011-09-15,93.26405334472656
2011-09-16,93.8160171508789
2011-09-19,92.88189697265625
2011-09-20,92.77381896972656
2011-09-21,90.04086303710938
2011-09-22,87.13034057617188
2011-09-23,87.65532684326172
2011-09-26,89.73979949951172
2011-09-27,90.74340057373047
2011-09-28,88.89054107666016
2011-09-29,89.59307861328125
2011-09-30,87.3542251586914
2011-10-03,84.86833190917969
2011-10-04,86.72887420654297
2011-10-05,88.334716796875
2011-10-06,89.93279266357422
2011-10-07,89.33058166503906
2011-10-10,92.31830596923828
2011-10-11,92.41094970703125
2011-10-12,93.22158813476562
2011-10-13,93.03633880615234
2011-10-14,94.6266860961914
2011-10-17,92.82015228271484
2011-10-18,94.63440704345703
2011-10-19,93.51495361328125
2011-10-20,93.92414093017578
2011-10-21,95.70745849609375
2011-10-24,96.8809814453125
2011-10-25,94.99724578857422
2011-10-26,95.96226501464844
2011-10-27,99.30510711669922
2011-10-28,99.28195190429688
2011-10-31,96.88871002197266
2011-11-01,94.18660736083984
2011-11-02,95.72293853759766
2011-11-03,97.46772003173828
2011-11-04,96.87323760986328
2011-11-07,97.47543334960938
2011-11-08,98.72611236572266
2011-11-09,95.08216857910156
2011-11-10,95.97770690917969
2011-11-11,97.78423309326172
2011-11-14,96.8578109741211
2011-11-15,97.33647918701172
2011-11-16,95.79242706298828
2011-11-17,94.27154541015625
2011-11-18,94.17117309570312
2011-11-21,92.38011169433594
2011-11-22,92.01722717285156
2011-11-23,89.98678588867188
2011-11-25,89.81698608398438
2011-11-28,92.41868591308594
2011-11-29,92.68119049072266
2011-11-30,96.4949722290039
2011-12-01,96.47952270507812
2011-12-02,96.39460754394531
2011-12-05,97.4445571899414
2011-12-06,97.47543334960938
2011-12-07,97.83829498291016
2011-12-08,95.69204711914062
2011-12-09,97.31330108642578
2011-12-12,95.89278411865234
2011-12-13,94.99724578857422
2011-12-14,93.98587036132812
2011-12-15,94.32559204101562
2011-12-16,94.46541595458984
2011-12-19,93.45545196533203
2011-12-20,96.28340148925781
2011-12-21,96.46984100341797
2011-12-22,97.32447052001953
2011-12-23,98.19464111328125
2011-12-27,98.2723388671875
2011-12-28,96.9826431274414
2011-12-29,97.98484802246094
2011-12-30,97.503173828125
2012-01-03,99.05701446533203
2012-01-04,99.21237182617188
2012-01-05,99.47652435302734
2012-01-06,99.22016143798828
2012-01-09,99.46099853515625
2012-01-10,100.3233871459961
2012-01-11,100.37774658203125
2012-01-12,100.6186294555664
2012-01-13,100.09807586669922
2012-01-17,100.48653411865234
2012-01-18,101.59754180908203
2012-01-19,102.13362884521484
2012-01-20,102.51429748535156
2012-01-23,102.25013732910156
2012-01-24,102.13362884521484
2012-01-25,102.98820495605469
2012-01-26,102.45991516113281
2012-01-27,102.41328430175781
2012-01-30,102.06365966796875
2012-01-31,102.02485656738281
2012-02-01,102.91828918457031
2012-02-02,103.08143615722656
2012-02-03,104.5265121459961
2012-02-06,104.45658111572266
2012-02-07,104.72071075439453
2012-02-08,105.031494140625
2012-02-09,105.16358947753906
2012-02-10,104.38667297363281
2012-02-13,105.16358947753906
2012-02-14,105.031494140625
2012-02-15,104.54204559326172
2012-02-16,105.69965362548828
2012-02-17,105.97933197021484
2012-02-21,106.02598571777344
2012-02-22,105.68409729003906
2012-02-23,106.15023040771484
2012-02-24,106.38336944580078
2012-02-27,106.56200408935547
2012-02-28,106.87278747558594
2012-02-29,106.45327758789062
2012-03-01,107.00485229492188
2012-03-02,106.67854309082031
2012-03-05,106.24348449707031
2012-03-06,104.68968200683594
2012-03-07,105.41997528076172
2012-03-08,106.46878051757812
2012-03-09,106.88057708740234
2012-03-12,106.88835906982422
2012-03-13,108.81507873535156
2012-03-14,108.69857025146484
2012-03-15,109.32785034179688
2012-03-16,109.47928619384766
